names,labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Train\cocci\cocci.2087.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2087.jpg
Train\cocci\cocci.2088.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2088.jpg
Train\cocci\cocci.2089.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2089.jpg
Train\cocci\cocci.209.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.209.jpg
Train\cocci\cocci.2090.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2090.jpg
Train\cocci\cocci.2091.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2091.jpg
Train\cocci\cocci.2092.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2092.jpg
Train\cocci\cocci.2093.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2093.jpg
Train\cocci\cocci.2094.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2094.jpg
Train\cocci\cocci.2095.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2095.jpg
Train\cocci\cocci.2096.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2096.jpg
Train\cocci\cocci.2097.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2097.jpg
Train\cocci\cocci.2098.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2098.jpg
Train\cocci\cocci.2099.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2099.jpg
Train\cocci\cocci.21.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.21.jpg
Train\cocci\cocci.210.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.210.jpg
Train\cocci\cocci.2100.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2100.jpg
Train\cocci\cocci.2101.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2101.jpg
Train\cocci\cocci.2102.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.2102.jpg
Train\cocci\cocci.211.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.211.jpg
Train\cocci\cocci.212.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.212.jpg
Train\cocci\cocci.213.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.213.jpg
Train\cocci\cocci.214.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.214.jpg
Train\cocci\cocci.215.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.215.jpg
Train\cocci\cocci.216.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.216.jpg
Train\cocci\cocci.217.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.217.jpg
Train\cocci\cocci.218.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.218.jpg
Train\cocci\cocci.219.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.219.jpg
Train\cocci\cocci.22.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.22.jpg
Train\cocci\cocci.220.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.220.jpg
Train\cocci\cocci.221.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.221.jpg
Train\cocci\cocci.222.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.222.jpg
Train\cocci\cocci.223.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.223.jpg
Train\cocci\cocci.224.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.224.jpg
Train\cocci\cocci.225.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.225.jpg
Train\cocci\cocci.226.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.226.jpg
Train\cocci\cocci.227.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.227.jpg
Train\cocci\cocci.228.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.228.jpg
Train\cocci\cocci.229.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.229.jpg
Train\cocci\cocci.23.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.23.jpg
Train\cocci\cocci.230.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.230.jpg
Train\cocci\cocci.231.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.231.jpg
Train\cocci\cocci.232.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.232.jpg
Train\cocci\cocci.233.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.233.jpg
Train\cocci\cocci.234.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.234.jpg
Train\cocci\cocci.235.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.235.jpg
Train\cocci\cocci.236.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.236.jpg
Train\cocci\cocci.237.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.237.jpg
Train\cocci\cocci.238.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.238.jpg
Train\cocci\cocci.239.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.239.jpg
Train\cocci\cocci.24.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.24.jpg
Train\cocci\cocci.240.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.240.jpg
Train\cocci\cocci.241.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.241.jpg
Train\cocci\cocci.242.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.242.jpg
Train\cocci\cocci.243.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.243.jpg
Train\cocci\cocci.244.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.244.jpg
Train\cocci\cocci.245.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.245.jpg
Train\cocci\cocci.246.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.246.jpg
Train\cocci\cocci.247.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.247.jpg
Train\cocci\cocci.248.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.248.jpg
Train\cocci\cocci.249.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.249.jpg
Train\cocci\cocci.25.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.25.jpg
Train\cocci\cocci.250.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.250.jpg
Train\cocci\cocci.251.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.251.jpg
Train\cocci\cocci.252.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.252.jpg
Train\cocci\cocci.253.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.253.jpg
Train\cocci\cocci.254.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.254.jpg
Train\cocci\cocci.255.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.255.jpg
Train\cocci\cocci.256.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.256.jpg
Train\cocci\cocci.257.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.257.jpg
Train\cocci\cocci.258.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.258.jpg
Train\cocci\cocci.259.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.259.jpg
Train\cocci\cocci.26.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.26.jpg
Train\cocci\cocci.260.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.260.jpg
Train\cocci\cocci.261.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.261.jpg
Train\cocci\cocci.262.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.262.jpg
Train\cocci\cocci.263.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.263.jpg
Train\cocci\cocci.264.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.264.jpg
Train\cocci\cocci.265.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.265.jpg
Train\cocci\cocci.266.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.266.jpg
Train\cocci\cocci.267.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.267.jpg
Train\cocci\cocci.268.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.268.jpg
Train\cocci\cocci.269.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.269.jpg
Train\cocci\cocci.27.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.27.jpg
Train\cocci\cocci.270.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.270.jpg
Train\cocci\cocci.271.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.271.jpg
Train\cocci\cocci.272.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.272.jpg
Train\cocci\cocci.273.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.273.jpg
Train\cocci\cocci.274.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.274.jpg
Train\cocci\cocci.275.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.275.jpg
Train\cocci\cocci.276.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.276.jpg
Train\cocci\cocci.277.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.277.jpg
Train\cocci\cocci.278.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.278.jpg
Train\cocci\cocci.279.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.279.jpg
Train\cocci\cocci.28.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.28.jpg
Train\cocci\cocci.280.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.280.jpg
Train\cocci\cocci.281.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.281.jpg
Train\cocci\cocci.282.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.282.jpg
Train\cocci\cocci.283.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.283.jpg
Train\cocci\cocci.284.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.284.jpg
Train\cocci\cocci.285.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.285.jpg
Train\cocci\cocci.286.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.286.jpg
Train\cocci\cocci.287.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.287.jpg
Train\cocci\cocci.288.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.288.jpg
Train\cocci\cocci.289.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.289.jpg
Train\cocci\cocci.29.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.29.jpg
Train\cocci\cocci.290.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.290.jpg
Train\cocci\cocci.291.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.291.jpg
Train\cocci\cocci.292.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.292.jpg
Train\cocci\cocci.293.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.293.jpg
Train\cocci\cocci.294.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.294.jpg
Train\cocci\cocci.295.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.295.jpg
Train\cocci\cocci.296.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.296.jpg
Train\cocci\cocci.297.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.297.jpg
Train\cocci\cocci.298.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.298.jpg
Train\cocci\cocci.299.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.299.jpg
Train\cocci\cocci.3.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.3.jpg
Train\cocci\cocci.30.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.30.jpg
Train\cocci\cocci.300.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.300.jpg
Train\cocci\cocci.301.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.301.jpg
Train\cocci\cocci.302.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.302.jpg
Train\cocci\cocci.303.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.303.jpg
Train\cocci\cocci.304.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.304.jpg
Train\cocci\cocci.305.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.305.jpg
Train\cocci\cocci.306.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.306.jpg
Train\cocci\cocci.307.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.307.jpg
Train\cocci\cocci.308.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.308.jpg
Train\cocci\cocci.309.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.309.jpg
Train\cocci\cocci.31.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.31.jpg
Train\cocci\cocci.310.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.310.jpg
Train\cocci\cocci.311.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.311.jpg
Train\cocci\cocci.312.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.312.jpg
Train\cocci\cocci.313.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.313.jpg
Train\cocci\cocci.314.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.314.jpg
Train\cocci\cocci.315.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.315.jpg
Train\cocci\cocci.316.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.316.jpg
Train\cocci\cocci.317.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.317.jpg
Train\cocci\cocci.318.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.318.jpg
Train\cocci\cocci.319.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.319.jpg
Train\cocci\cocci.32.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.32.jpg
Train\cocci\cocci.320.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.320.jpg
Train\cocci\cocci.321.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.321.jpg
Train\cocci\cocci.322.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.322.jpg
Train\cocci\cocci.323.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.323.jpg
Train\cocci\cocci.324.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.324.jpg
Train\cocci\cocci.325.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.325.jpg
Train\cocci\cocci.326.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.326.jpg
Train\cocci\cocci.327.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.327.jpg
Train\cocci\cocci.328.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.328.jpg
Train\cocci\cocci.329.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.329.jpg
Train\cocci\cocci.33.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.33.jpg
Train\cocci\cocci.330.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.330.jpg
Train\cocci\cocci.331.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.331.jpg
Train\cocci\cocci.332.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.332.jpg
Train\cocci\cocci.333.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.333.jpg
Train\cocci\cocci.334.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.334.jpg
Train\cocci\cocci.335.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.335.jpg
Train\cocci\cocci.336.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.336.jpg
Train\cocci\cocci.337.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.337.jpg
Train\cocci\cocci.338.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.338.jpg
Train\cocci\cocci.339.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.339.jpg
Train\cocci\cocci.34.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.34.jpg
Train\cocci\cocci.340.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.340.jpg
Train\cocci\cocci.341.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.341.jpg
Train\cocci\cocci.342.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.342.jpg
Train\cocci\cocci.343.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.343.jpg
Train\cocci\cocci.344.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.344.jpg
Train\cocci\cocci.345.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.345.jpg
Train\cocci\cocci.346.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.346.jpg
Train\cocci\cocci.347.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.347.jpg
Train\cocci\cocci.348.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.348.jpg
Train\cocci\cocci.349.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.349.jpg
Train\cocci\cocci.35.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.35.jpg
Train\cocci\cocci.350.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.350.jpg
Train\cocci\cocci.351.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.351.jpg
Train\cocci\cocci.352.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.352.jpg
Train\cocci\cocci.353.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.353.jpg
Train\cocci\cocci.354.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.354.jpg
Train\cocci\cocci.355.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.355.jpg
Train\cocci\cocci.356.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.356.jpg
Train\cocci\cocci.357.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.357.jpg
Train\cocci\cocci.358.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.358.jpg
Train\cocci\cocci.359.jpg,Coccidiosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Train\cocci\,cocci.359.jpg
